Localidade;Ano;Total;Indústria de Transformação;Indústria de Extração de Minerais;Serviços Industriais de Utilidade Pública;Construção Civil;Comércio;Serviços;Administração Pública Direta e Indireta;Agricultura, Silvicultura, Criação de Animais, Extração Vegetal e Pesca;Atividade não especificada ou classificada
Aragarças;2004;643;  ;;4;;21;10;354;33;221
Aragarças;2005;742;  ;;5;;8;8;440;30;251
Aragarças;2006;761;  ;;6;;3;12;453;28;259
Aragarças;2007;896;  ;;6;;12;15;557;33;273
Aragarças;2008;1052;  ;;6;;53;23;609;36;325
Aragarças;2009;1145;  ;;5;;134;23;569;32;382
Aragarças;2010;1296;  ;21;5;280;27;25;769;28;141
Aragarças;2011;1402;27;;5;46;305;175;719;125;0
Aragarças;2012;1187;26;;3;23;274;199;592;70;0
Aragarças;2013;1129;18;;3;7;283;242;518;58;0
Aragarças;2014;1292;27;;4;8;321;584;287;61;0
Aragarças;2015;1338;14;3;4;20;341;576;313;67;0
Aragarças;2016;1015;24;4;5;16;336;483;77;70;0
Aragarças;2017;1399;18;5;2;14;362;684;242;72;0
Aragarças;2018;1319;15;6;2;18;349;645;211;73;0
Aragoiânia;1999;291;;  ;2;6;;;84;63;136
Aragoiânia;2000;347;;  ;2;3;;;84;77;181
Aragoiânia;2001;420;;  ;2;11;;;84;80;243
Aragoiânia;2002;403;;;2;30;;;79;38;254
Aragoiânia;2003;408;;;1;14;;;78;67;248
Aragoiânia;2004;438;  ;;1;;3;23;100;74;237
Aragoiânia;2005;589;  ;;3;;64;22;219;78;203
Aragoiânia;2006;671;1;;3;;116;12;226;122;191
Aragoiânia;2007;748;  ;;3;;108;20;251;94;272
Aragoiânia;2008;614;  ;;2;;23;20;207;87;275
Aragoiânia;2009;801;  ;;2;;49;20;299;114;317
Aragoiânia;2010;847;  ;275;1;58;49;5;299;114;46
Aragoiânia;2011;934;304;;1;105;74;24;306;120;0
Aragoiânia;2012;1008;452;;;72;68;23;258;135;0
Aragoiânia;2013;1088;270;6;;48;100;32;510;122;0
Aragoiânia;2014;1012;217;4;;47;123;118;376;127;0
Aragoiânia;2015;1057;177;;;188;128;81;333;150;0
Aragoiânia;2016;955;168;;;54;147;106;211;269;0
Aragoiânia;2017;946;142;;;43;135;112;336;178;0
Aragoiânia;2018;862;169;  ;  ;14;116;70;352;141;0
Araguapaz;1999;180;;  ;  ;7;;;63;71;39
Araguapaz;2000;193;;  ;3;11;;;64;75;40
Araguapaz;2001;223;;  ;3;  ;;;64;103;53
Araguapaz;2002;316;;;2;;;;132;119;63
Araguapaz;2003;311;;;2;;;;97;151;61
Araguapaz;2004;400;  ;;3;;  ;  ;151;175;71
Araguapaz;2005;467;1;;2;;  ;  ;157;208;99
Araguapaz;2006;431;  ;;3;;  ;  ;136;186;106
Araguapaz;2007;481;  ;;3;;  ;  ;150;219;109
Araguapaz;2008;393;  ;;2;;  ;5;95;222;69
Araguapaz;2009;590;  ;;2;;1;  ;262;221;104
Araguapaz;2010;607;  ;23;2;100;6;  ;217;229;30
Araguapaz;2011;614;23;2;2;7;96;44;220;220;0
Araguapaz;2012;613;35;14;5;68;114;36;121;220;0
Araguapaz;2013;764;47;21;2;;155;50;266;223;0
Araguapaz;2014;770;37;7;3;;150;56;261;256;0
Araguapaz;2015;795;54;8;1;;143;49;283;257;0
Araguapaz;2016;633;55;5;2;;138;50;120;263;0
Araguapaz;2017;832;42;2;1;;134;50;310;293;0
Araguapaz;2018;696;19;5;  ;  ;114;50;232;276;0
Arenópolis;1999;283;;  ;4;  ;;;181;37;61
Arenópolis;2000;263;;  ;4;  ;;;188;44;27
Arenópolis;2001;267;;  ;4;  ;;;185;53;25
Arenópolis;2002;281;;;4;;;;199;48;30
Arenópolis;2003;277;;;4;;;;202;46;25
Arenópolis;2004;329;  ;;3;;  ;2;221;77;26
Arenópolis;2005;912;  ;;3;;519;  ;272;82;36
Arenópolis;2006;447;  ;;3;;67;  ;252;76;49
Arenópolis;2007;399;  ;;2;;2;  ;243;82;70
Arenópolis;2008;378;1;;2;;  ;  ;245;85;45
Arenópolis;2009;372;  ;;2;;1;  ;250;72;47
Arenópolis;2010;479;2;;3;41;76;  ;250;95;12
Arenópolis;2011;432;;4;2;32;20;13;249;112;0
Arenópolis;2012;505;40;4;28;50;20;19;222;122;0
Arenópolis;2013;698;62;2;27;141;21;33;300;112;0
Arenópolis;2014;714;62;;10;217;29;27;229;140;0
Arenópolis;2015;562;47;2;2;68;29;17;270;127;0
Arenópolis;2016;429;58;2;9;37;27;20;152;124;0
Arenópolis;2017;584;57;;8;86;24;19;260;130;0
Arenópolis;2018;568;43;  ;13;83;21;18;261;129;0
Aruanã;1999;506;;  ;3;  ;;;244;135;124
Aruanã;2000;256;;  ;2;4;;;  ;201;49
Aruanã;2001;366;;  ;2;1;;;137;165;61
Aruanã;2002;452;;;2;3;;;134;198;115
Aruanã;2003;651;;;2;9;;;150;399;91
Aruanã;2004;705;  ;;4;;  ;4;139;455;103
Aruanã;2005;850;  ;;4;;9;3;298;420;116
Aruanã;2006;686;  ;;5;;12;  ;82;461;126
Aruanã;2007;972;2;;3;;21;  ;316;496;134
Aruanã;2008;806;2;;4;;  ;  ;195;459;146
Aruanã;2009;988;  ;;3;;16;  ;381;429;159
Aruanã;2010;996;  ;31;3;115;1;  ;426;383;37
Aruanã;2011;1067;40;;2;10;110;52;391;462;0
Aruanã;2012;801;88;1;2;18;103;68;188;333;0
Aruanã;2013;1055;78;1;2;37;124;52;394;367;0
Aruanã;2014;1086;68;4;2;30;158;75;409;340;0
Aruanã;2015;971;87;7;2;2;131;103;333;306;0
Aruanã;2016;950;25;3;2;2;139;110;215;454;0
Aruanã;2017;1081;61;3;;1;121;109;310;476;0
Aruanã;2018;1116;19;1;  ;  ;117;121;336;522;0
Aurilândia;1999;187;;  ;2;2;;;92;46;45
Aurilândia;2000;195;;  ;2;  ;;;92;57;44
Aurilândia;2001;182;;  ;2;  ;;;88;56;36
Aurilândia;2002;204;;;2;;;;86;78;38
Aurilândia;2003;196;;;2;;;;85;76;33
Aurilândia;2004;252;  ;;2;;  ;  ;153;61;36
Aurilândia;2005;243;  ;;2;;  ;  ;127;75;39
Aurilândia;2006;254;1;;2;;  ;  ;126;85;40
Aurilândia;2007;254;  ;;2;;  ;  ;116;88;48
Aurilândia;2008;241;  ;;  ;;  ;  ;126;70;45
Aurilândia;2009;251;  ;;  ;;  ;55;117;44;35
Aurilândia;2010;350;  ;12;  ;74;  ;45;169;83;-33
Aurilândia;2011;390;36;;;1;81;15;168;89;0
Aurilândia;2012;391;35;;;;87;22;170;77;0
Aurilândia;2013;408;28;;;5;88;18;164;105;0
Aurilândia;2014;370;78;;;;43;20;158;71;0
Aurilândia;2015;371;73;;;;50;21;152;75;0
Aurilândia;2016;374;72;;;;48;23;146;85;0
Aurilândia;2017;388;78;;;;47;24;139;100;0
Aurilândia;2018;423;76;  ;  ;  ;57;23;162;105;0
Avelinópolis;1999;147;;6;2;  ;;;111;19;9
Avelinópolis;2000;135;;11;2;  ;;;88;14;20
Avelinópolis;2001;192;;15;2;  ;;;130;18;27
Avelinópolis;2002;197;;24;1;;;;113;21;38
Avelinópolis;2003;200;;5;1;;;;110;34;50
Avelinópolis;2004;227;6;;1;;  ;  ;109;29;82
Avelinópolis;2005;297;6;;1;;  ;  ;147;43;100
Avelinópolis;2006;294;7;;1;;  ;  ;151;54;81
Avelinópolis;2007;303;6;;1;;  ;  ;182;82;32
Avelinópolis;2008;277;14;;  ;;  ;  ;125;58;80
Avelinópolis;2009;356;14;;  ;;  ;  ;198;66;78
Avelinópolis;2010;392;13;100;  ;17;1;  ;198;58;5
Avelinópolis;2011;428;130;15;;;20;40;166;57;0
Avelinópolis;2012;408;168;9;;;21;8;142;60;0
Avelinópolis;2013;438;173;10;;;22;6;161;66;0
Avelinópolis;2014;481;208;;;;29;7;141;96;0
Avelinópolis;2015;463;150;;;;28;9;197;79;0
Avelinópolis;2016;238;35;;;;24;8;107;64;0
Avelinópolis;2017;386;90;;;1;28;8;177;82;0
Avelinópolis;2018;343;46;  ;  ;1;27;10;178;81;0
Baliza;1999;163;;  ;1;  ;;;114;43;5
Baliza;2000;172;;  ;1;  ;;;120;47;4
Baliza;2001;222;;  ;  ;  ;;;163;58;1
Baliza;2002;216;;;;;;;182;33;1
Baliza;2003;237;;;;;;;186;48;3
Baliza;2004;222;  ;;  ;;  ;  ;173;46;3
Baliza;2005;258;  ;;  ;;6;  ;205;40;7
Baliza;2006;232;  ;;  ;;  ;  ;178;46;8
Baliza;2007;239;  ;;  ;;  ;  ;191;42;6
Baliza;2008;226;  ;;  ;;  ;  ;179;38;9
Baliza;2009;253;  ;;  ;;1;  ;181;64;7
Baliza;2010;240;  ;1;  ;2;  ;  ;176;58;3
Baliza;2011;250;1;;;;5;3;181;60;0
Baliza;2012;182;1;;;;4;3;131;43;0
Baliza;2013;244;;;;;7;6;182;49;0
Baliza;2014;274;;;;;6;5;177;86;0
Baliza;2015;278;;;;;21;7;171;79;0
Baliza;2016;206;;;;;14;6;111;75;0
Baliza;2017;256;;;;;20;6;146;84;0
Baliza;2018;261;  ;  ;  ;  ;15;6;165;75;0
Barro Alto;1999;531;;  ;19;  ;;;340;50;122
Barro Alto;2000;535;;  ;18;  ;;;364;60;93
Barro Alto;2001;563;;  ;17;  ;;;366;75;105
Barro Alto;2002;585;;;18;;;;363;66;138
Barro Alto;2003;628;;;16;;;;389;66;157
Barro Alto;2004;791;26;;19;;68;1;358;85;234
Barro Alto;2005;760;  ;;20;;  ;1;362;77;300
Barro Alto;2006;853;7;;21;;  ;1;402;265;157
Barro Alto;2007;1186;89;;21;;46;2;427;377;224
Barro Alto;2008;1916;252;;22;;317;6;459;373;487
Barro Alto;2009;2016;243;;23;;129;7;628;372;614
Barro Alto;2010;2480;713;13;24;110;63;5;717;325;510
Barro Alto;2011;2407;47;802;19;70;134;446;532;357;0
Barro Alto;2012;2605;60;941;18;3;133;362;702;386;0
Barro Alto;2013;2909;42;964;16;79;164;485;831;328;0
Barro Alto;2014;2634;43;960;14;18;159;503;767;170;0
Barro Alto;2015;2793;41;958;13;38;179;571;660;333;0
Barro Alto;2016;2829;39;980;12;10;189;542;722;335;0
Barro Alto;2017;3068;50;909;12;1;199;666;870;361;0
Barro Alto;2018;3380;58;935;12;192;180;789;833;381;0
Bela Vista de Goiás;1999;2338;;  ;3;159;;;375;750;1051
Bela Vista de Goiás;2000;3106;;  ;3;158;;;646;792;1507
Bela Vista de Goiás;2001;2956;;  ;4;212;;;629;851;1260
Bela Vista de Goiás;2002;3002;;4;2;134;;;666;846;1350
Bela Vista de Goiás;2003;2873;;16;1;264;;;201;927;1464
Bela Vista de Goiás;2004;3012;19;;3;;64;41;418;951;1516
Bela Vista de Goiás;2005;3180;5;;4;;36;18;649;915;1553
Bela Vista de Goiás;2006;2944;7;;4;;10;43;479;874;1527
Bela Vista de Goiás;2007;3256;10;;3;;1;32;625;891;1694
Bela Vista de Goiás;2008;3204;26;;3;;4;15;504;923;1729
Bela Vista de Goiás;2009;3622;22;;3;;33;41;578;974;1971
Bela Vista de Goiás;2010;3947;49;1302;3;615;79;41;597;962;299
Bela Vista de Goiás;2011;4158;1354;85;3;32;661;365;663;995;0
Bela Vista de Goiás;2012;4319;1479;28;4;30;751;474;541;1012;0
Bela Vista de Goiás;2013;4907;1814;57;4;36;799;526;658;1013;0
Bela Vista de Goiás;2014;5485;1990;60;20;35;861;682;914;923;0
Bela Vista de Goiás;2015;5408;1897;53;3;49;884;617;946;959;0
Bela Vista de Goiás;2016;5457;2048;36;3;71;912;620;864;903;0
Bela Vista de Goiás;2017;5680;1971;34;1;75;958;682;995;964;0
Bela Vista de Goiás;2018;5285;1699;40;1;69;1022;778;995;681;0
Bom Jardim de Goiás;1999;266;;16;2;  ;;;104;65;79
Bom Jardim de Goiás;2000;277;;19;2;  ;;;106;74;76
Bom Jardim de Goiás;2001;287;;10;2;  ;;;102;92;81
Bom Jardim de Goiás;2002;751;;7;2;2;;;134;104;502
Bom Jardim de Goiás;2003;247;;2;2;;;;6;114;123
Bom Jardim de Goiás;2004;414;  ;;3;;  ;3;187;115;106
Bom Jardim de Goiás;2005;471;  ;;5;;1;  ;206;121;138
Bom Jardim de Goiás;2006;492;5;;4;;6;  ;214;120;143
Bom Jardim de Goiás;2007;499;  ;;4;;1;  ;184;153;157
Bom Jardim de Goiás;2008;513;2;;3;;1;  ;206;132;169
Bom Jardim de Goiás;2009;649;1;;3;;4;  ;335;143;163
Bom Jardim de Goiás;2010;637;  ;9;3;104;5;  ;302;142;72
Bom Jardim de Goiás;2011;703;9;;3;7;109;85;333;157;0
Bom Jardim de Goiás;2012;666;8;;3;2;101;67;320;165;0
Bom Jardim de Goiás;2013;613;13;;;2;104;69;259;166;0
Bom Jardim de Goiás;2014;666;4;;;5;119;78;298;162;0
Bom Jardim de Goiás;2015;759;7;;;4;129;91;346;182;0
Bom Jardim de Goiás;2016;647;;;;3;134;89;254;167;0
Bom Jardim de Goiás;2017;724;;4;;3;116;86;357;158;0
Bom Jardim de Goiás;2018;689;  ;2;  ;3;137;92;300;155;0
Bom Jesus de Goiás;1999;1515;;  ;4;7;;;465;374;665
Bom Jesus de Goiás;2000;1645;;  ;4;  ;;;534;401;706
Bom Jesus de Goiás;2001;1860;;  ;4;2;;;597;347;910
Bom Jesus de Goiás;2002;1898;;;4;30;;;674;392;798
Bom Jesus de Goiás;2003;2271;;;2;3;;;712;480;1074
Bom Jesus de Goiás;2004;2234;  ;;3;;15;20;636;518;1042
Bom Jesus de Goiás;2005;2207;  ;;3;;33;26;750;456;939
Bom Jesus de Goiás;2006;2228;  ;;3;;16;12;771;453;973
Bom Jesus de Goiás;2007;2602;  ;;2;;16;14;870;589;1111
Bom Jesus de Goiás;2008;2448;  ;;2;;4;18;704;529;1191
Bom Jesus de Goiás;2009;2770;  ;;2;;184;22;796;586;1180
Bom Jesus de Goiás;2010;2785;  ;118;2;565;178;22;658;550;692
Bom Jesus de Goiás;2011;2919;190;;2;85;723;561;792;566;0
Bom Jesus de Goiás;2012;3473;200;;2;190;833;764;654;830;0
Bom Jesus de Goiás;2013;3372;209;;2;133;855;655;835;683;0
Bom Jesus de Goiás;2014;3852;214;;2;26;810;751;729;1320;0
Bom Jesus de Goiás;2015;3490;191;;;44;725;909;817;804;0
Bom Jesus de Goiás;2016;3137;177;;;38;670;948;766;538;0
Bom Jesus de Goiás;2017;3267;183;;;89;709;1028;673;585;0
Bom Jesus de Goiás;2018;3792;182;  ;  ;159;660;1081;665;1045;0
Bonfinópolis;1999;201;;  ;2;  ;;;126;17;56
Bonfinópolis;2000;265;;  ;2;29;;;136;35;63
Bonfinópolis;2001;307;;  ;2;4;;;159;33;109
Bonfinópolis;2002;358;;;2;1;;;189;38;128
Bonfinópolis;2003;388;;;2;;;;178;38;170
Bonfinópolis;2004;428;  ;;2;;  ;3;201;40;182
Bonfinópolis;2005;444;  ;;2;;1;  ;226;40;175
Bonfinópolis;2006;520;  ;;3;;  ;3;265;42;207
Bonfinópolis;2007;527;  ;;3;;  ;1;300;56;167
Bonfinópolis;2008;595;  ;;4;;1;1;334;41;214
Bonfinópolis;2009;636;  ;;5;;1;  ;336;53;241
Bonfinópolis;2010;730;  ;51;5;65;37;1;339;82;150
Bonfinópolis;2011;846;81;;3;63;66;214;344;75;0
Bonfinópolis;2012;800;23;;3;74;82;234;313;71;0
Bonfinópolis;2013;719;39;;;26;95;158;314;87;0
Bonfinópolis;2014;610;45;;;10;102;80;303;70;0
Bonfinópolis;2015;640;46;;;22;115;72;299;86;0
Bonfinópolis;2016;675;78;;;35;142;165;195;60;0
Bonfinópolis;2017;706;73;;;27;138;104;301;63;0
Bonfinópolis;2018;777;42;  ;  ;65;180;124;311;55;0
Bonópolis;1999;202;;  ;  ;1;;;130;66;5
Bonópolis;2000;75;;  ;  ;  ;;;2;62;11
Bonópolis;2001;208;;  ;  ;1;;;142;60;5
Bonópolis;2002;255;;;;5;;;160;82;8
Bonópolis;2003;261;;;;;;;151;100;10
Bonópolis;2004;308;  ;;  ;;  ;  ;146;151;11
Bonópolis;2005;347;  ;;  ;;  ;  ;144;191;12
Bonópolis;2006;372;  ;;  ;;  ;  ;143;218;11
Bonópolis;2007;408;  ;;  ;;  ;  ;186;208;14
Bonópolis;2008;374;  ;;  ;;  ;  ;161;197;16
Bonópolis;2009;428;  ;;  ;;  ;  ;205;204;19
Bonópolis;2010;433;  ;;  ;20;  ;  ;205;204;4
Bonópolis;2011;460;;;;;18;6;207;229;0
Bonópolis;2012;473;;2;;;20;3;193;255;0
Bonópolis;2013;497;;2;;;26;5;218;246;0
Bonópolis;2014;612;4;;;;25;4;290;289;0
Bonópolis;2015;567;4;;;;22;3;247;291;0
Bonópolis;2016;535;3;;;;34;5;222;271;0
Bonópolis;2017;582;8;;;;33;2;248;291;0
Bonópolis;2018;559;9;  ;  ;  ;33;4;218;295;0
Brazabrantes;1999;395;;  ;2;139;;;95;18;141
Brazabrantes;2000;255;;  ;1;30;;;112;17;95
Brazabrantes;2001;259;;  ;1;45;;;104;19;90
Brazabrantes;2002;320;;;2;61;;;101;19;137
Brazabrantes;2003;315;;;2;18;;;113;33;149
Brazabrantes;2004;436;  ;;1;;103;1;123;30;178
Brazabrantes;2005;327;  ;;1;;  ;2;177;38;109
Brazabrantes;2006;406;  ;;2;;53;1;166;44;140
Brazabrantes;2007;459;  ;;  ;;98;  ;147;32;182
Brazabrantes;2008;482;  ;;1;;64;  ;205;39;173
Brazabrantes;2009;483;  ;;  ;;11;1;167;53;251
Brazabrantes;2010;548;  ;139;  ;16;27;  ;176;45;145
Brazabrantes;2011;576;164;;;20;21;151;168;52;0
Brazabrantes;2012;502;160;;;;14;129;142;57;0
Brazabrantes;2013;581;132;;;;17;196;169;67;0
Brazabrantes;2014;719;111;;;1;13;319;202;73;0
Brazabrantes;2015;602;127;;2;9;14;233;135;82;0
Brazabrantes;2016;533;118;;4;;16;168;155;72;0
Brazabrantes;2017;519;130;;6;;19;132;177;55;0
Brazabrantes;2018;426;110;  ;10;1;29;67;145;64;0
Britânia;1999;422;;  ;2;  ;;;188;173;59
Britânia;2000;264;;6;2;  ;;;6;190;60
Britânia;2001;552;;  ;3;  ;;;285;205;59
Britânia;2002;527;;;2;;;;261;197;67
Britânia;2003;510;;;1;;;;207;219;83
Britânia;2004;379;  ;;2;;1;1;94;212;69
Britânia;2005;567;  ;;4;;  ;1;207;270;85
Britânia;2006;571;  ;;2;;  ;1;169;303;96
Britânia;2007;584;  ;;2;;  ;1;202;284;95
Britânia;2008;544;  ;;2;;  ;  ;193;249;100
Britânia;2009;681;  ;;2;;  ;  ;281;302;96
Britânia;2010;725;  ;8;2;88;  ;  ;271;325;31
Britânia;2011;734;17;;1;1;99;40;271;305;0
Britânia;2012;623;28;;1;1;92;40;175;286;0
Britânia;2013;721;27;;;1;93;40;253;307;0
Britânia;2014;783;19;;;14;106;56;267;321;0
Britânia;2015;804;27;;;4;114;61;308;290;0
Britânia;2016;652;36;;;4;108;63;165;276;0
Britânia;2017;883;40;;;3;103;62;343;332;0
Britânia;2018;876;21;  ;  ;3;118;64;336;334;0
Buriti Alegre;1999;548;;  ;6;3;;;139;100;300
Buriti Alegre;2000;597;;  ;4;  ;;;134;111;348
Buriti Alegre;2001;764;;  ;4;  ;;;300;120;340
Buriti Alegre;2002;756;;;4;;;;305;106;341
Buriti Alegre;2003;852;;;1;;;;305;134;412
Buriti Alegre;2004;889;  ;;2;;14;  ;273;155;445
Buriti Alegre;2005;901;  ;;3;;  ;  ;258;155;485
Buriti Alegre;2006;915;  ;;3;;2;  ;319;136;455
Buriti Alegre;2007;1193;  ;;3;;  ;  ;300;132;758
Buriti Alegre;2008;1864;  ;;3;;  ;  ;270;211;1380
Buriti Alegre;2009;1926;  ;;3;;  ;  ;354;215;1354
Buriti Alegre;2010;1915;  ;1126;3;173;  ;2;319;179;113
Buriti Alegre;2011;2003;1094;;3;;187;142;394;183;0
Buriti Alegre;2012;1167;211;;1;3;187;126;327;312;0
Buriti Alegre;2013;2132;835;;;14;181;182;536;384;0
Buriti Alegre;2014;2482;1176;;;5;163;217;527;394;0
Buriti Alegre;2015;2212;863;;;3;196;212;517;421;0
Buriti Alegre;2016;1779;199;4;1;7;294;278;578;418;0
Buriti Alegre;2017;2274;991;8;;;203;245;456;371;0
Buriti Alegre;2018;1536;251;10;  ;  ;214;235;467;359;0
Buriti de Goiás;1999;147;;15;  ;  ;;;111;9;12
Buriti de Goiás;2000;181;;9;  ;  ;;;116;21;35
Buriti de Goiás;2001;157;;2;  ;  ;;;110;15;30
Buriti de Goiás;2002;154;;10;;;;;109;17;18
Buriti de Goiás;2003;163;;10;;;;;119;21;13
Buriti de Goiás;2004;167;10;;  ;;  ;  ;123;26;8
Buriti de Goiás;2005;217;4;;  ;;  ;  ;151;26;36
Buriti de Goiás;2006;225;3;;  ;;  ;  ;158;26;38
Buriti de Goiás;2007;276;5;;  ;;  ;  ;151;28;92
Buriti de Goiás;2008;225;  ;;  ;;  ;  ;130;21;74
Buriti de Goiás;2009;326;7;;  ;;  ;  ;147;22;150
Buriti de Goiás;2010;373;8;161;  ;19;  ;  ;119;25;41
Buriti de Goiás;2011;500;267;3;;;25;81;94;30;0
Buriti de Goiás;2012;464;235;4;;;29;70;97;29;0
Buriti de Goiás;2013;501;264;9;;;34;55;112;27;0
Buriti de Goiás;2014;482;209;13;;;45;80;98;37;0
Buriti de Goiás;2015;440;226;15;;;45;36;91;27;0
Buriti de Goiás;2016;511;238;13;;;39;7;178;36;0
Buriti de Goiás;2017;484;233;16;;;24;8;173;30;0
Buriti de Goiás;2018;458;214;16;  ;  ;29;9;159;31;0
Buritinópolis;1999;843;;  ;  ;6;;;61;10;766
Buritinópolis;2000;876;;  ;  ;  ;;;56;16;804
Buritinópolis;2001;439;;  ;  ;  ;;;  ;18;421
Buritinópolis;2002;30;;;;5;;;;23;2
Buritinópolis;2003;25;;;;;;;;22;3
Buritinópolis;2004;97;  ;;  ;;  ;  ;70;24;3
Buritinópolis;2005;95;  ;;  ;;  ;  ;70;22;3
Buritinópolis;2006;94;  ;;  ;;  ;  ;67;23;4
Buritinópolis;2007;88;  ;;  ;;  ;  ;67;15;6
Buritinópolis;2008;87;  ;;  ;;  ;  ;66;17;4
Buritinópolis;2009;110;  ;;  ;;12;  ;71;21;6
Buritinópolis;2010;231;  ;;  ;2;10;  ;194;20;5
Buritinópolis;2011;246;;;;18;5;3;202;18;0
Buritinópolis;2012;293;;;;3;6;5;259;20;0
Buritinópolis;2013;322;1;;;6;10;5;281;19;0
Buritinópolis;2014;311;1;;;15;11;5;263;16;0
Buritinópolis;2015;327;1;;;1;12;10;290;13;0
Buritinópolis;2016;302;;;;4;17;10;261;10;0
Buritinópolis;2017;271;;;;8;18;2;227;16;0
Buritinópolis;2018;304;  ;  ;  ;25;19;3;247;10;0
Cabeceiras;1999;386;;4;2;  ;;;164;177;39
Cabeceiras;2000;519;;8;2;  ;;;160;304;45
Cabeceiras;2001;481;;12;2;  ;;;141;287;39
Cabeceiras;2002;623;;14;2;15;;;166;98;328
Cabeceiras;2003;405;;16;2;;;;171;124;92
Cabeceiras;2004;389;12;;3;;  ;6;153;148;67
Cabeceiras;2005;389;10;;3;;  ;  ;153;157;66
Cabeceiras;2006;633;16;;3;;  ;5;198;342;69
Cabeceiras;2007;631;17;;3;;  ;2;234;241;134
Cabeceiras;2008;736;22;;3;;110;1;264;177;159
Cabeceiras;2009;717;33;;15;;2;2;217;303;145
Cabeceiras;2010;856;48;31;15;33;4;1;226;361;137
Cabeceiras;2011;1003;39;93;16;18;30;158;226;423;0
Cabeceiras;2012;934;52;107;3;17;44;142;214;355;0
Cabeceiras;2013;861;29;90;2;117;48;145;195;235;0
Cabeceiras;2014;901;41;89;;8;57;140;222;344;0
Cabeceiras;2015;925;23;64;;8;50;54;316;410;0
Cabeceiras;2016;995;32;47;;5;47;74;380;410;0
Cabeceiras;2017;916;19;43;;6;50;68;345;385;0
Cabeceiras;2018;925;20;58;  ;5;72;51;333;386;0
Cachoeira Alta;1999;850;;  ;4;  ;;;110;198;538
Cachoeira Alta;2000;802;;5;3;12;;;108;226;448
Cachoeira Alta;2001;937;;4;3;8;;;166;227;529
Cachoeira Alta;2002;1066;;6;3;;;;164;272;621
Cachoeira Alta;2003;1273;;8;3;;;;275;256;731
Cachoeira Alta;2004;1485;9;;3;;  ;  ;264;266;943
Cachoeira Alta;2005;1452;9;;3;;  ;  ;308;293;839
Cachoeira Alta;2006;1463;13;;3;;  ;  ;263;244;940
Cachoeira Alta;2007;1360;15;;4;;1;  ;295;308;737
Cachoeira Alta;2008;2637;12;;4;;1171;  ;337;341;772
Cachoeira Alta;2009;1593;13;;3;;450;  ;371;406;350
Cachoeira Alta;2010;1089;18;38;3;195;10;2;337;337;149
Cachoeira Alta;2011;1414;34;22;4;8;259;350;401;336;0
Cachoeira Alta;2012;1381;25;14;4;10;236;395;331;366;0
Cachoeira Alta;2013;2170;45;14;1;1;782;475;423;429;0
Cachoeira Alta;2014;2259;573;17;1;;301;571;383;413;0
Cachoeira Alta;2015;2194;472;10;;;311;563;388;450;0
Cachoeira Alta;2016;2370;531;13;;;331;688;345;462;0
Cachoeira Alta;2017;2237;389;26;;1;285;708;376;452;0
Cachoeira Alta;2018;2260;428;17;1;  ;277;545;409;583;0
Cachoeira de Goiás;1999;88;;  ;  ;  ;;;64;14;10
Cachoeira de Goiás;2000;94;;  ;  ;  ;;;75;16;3
Cachoeira de Goiás;2001;106;;  ;  ;  ;;;87;16;3
Cachoeira de Goiás;2002;117;;1;;;;;89;22;5
Cachoeira de Goiás;2003;142;;;;;;;91;33;18
Cachoeira de Goiás;2004;150;  ;;  ;;  ;  ;83;36;31
Cachoeira de Goiás;2005;200;1;;  ;;  ;  ;89;49;61
Cachoeira de Goiás;2006;195;  ;;  ;;  ;  ;95;34;66
Cachoeira de Goiás;2007;216;  ;;  ;;  ;  ;97;28;91
Cachoeira de Goiás;2008;263;  ;;  ;;1;  ;105;23;134
Cachoeira de Goiás;2009;337;  ;;  ;;  ;  ;120;20;197
Cachoeira de Goiás;2010;455;  ;227;  ;20;  ;  ;161;32;15
Cachoeira de Goiás;2011;290;243;1;;;3;16;;27;0
Cachoeira de Goiás;2012;437;243;;;;3;17;142;32;0
Cachoeira de Goiás;2013;393;184;;;;4;51;114;40;0
Cachoeira de Goiás;2014;355;148;;;;9;14;154;30;0
Cachoeira de Goiás;2015;324;121;;;;9;14;146;34;0
Cachoeira de Goiás;2016;217;26;;;;9;14;133;35;0
Cachoeira de Goiás;2017;254;32;;;;9;17;145;51;0
Cachoeira de Goiás;2018;223;21;  ;  ;  ;10;13;147;32;0
Cachoeira Dourada;1999;566;;  ;17;  ;;;412;42;95
Cachoeira Dourada;2000;608;;  ;63;  ;;;366;67;112
Cachoeira Dourada;2001;709;;  ;63;  ;;;459;45;142
Cachoeira Dourada;2002;834;;;62;;;;444;159;169
Cachoeira Dourada;2003;827;;;62;;;;502;95;168
Cachoeira Dourada;2004;957;  ;;62;;  ;2;639;95;159
Cachoeira Dourada;2005;913;  ;;48;;  ;1;608;94;162
Cachoeira Dourada;2006;987;  ;;42;;  ;1;677;88;179
Cachoeira Dourada;2007;995;  ;;53;;  ;  ;615;92;235
Cachoeira Dourada;2008;1134;  ;;55;;  ;  ;530;250;299
Cachoeira Dourada;2009;1160;  ;;45;;  ;  ;626;211;278
Cachoeira Dourada;2010;1011;5;9;52;124;  ;  ;578;158;85
Cachoeira Dourada;2011;1107;65;;54;1;127;130;593;137;0
Cachoeira Dourada;2012;1342;213;;52;48;143;142;502;242;0
