Localidade;Ano;Total;Indústria de Transformação;Indústria de Extração de Minerais;Serviços Industriais de Utilidade Pública;Construção Civil;Comércio;Serviços;Administração Pública Direta e Indireta;Agricultura, Silvicultura, Criação de Animais, Extração Vegetal e Pesca;Atividade não especificada ou classificada
Mundo Novo;1999;33;;;;;7;;;26;
Mundo Novo;2000;58;;;;;;;;58;
Mundo Novo;2001;44;;;;2;;1;;41;
Mundo Novo;2002;75;;;;;9;3;;63;
Mundo Novo;2003;94;1;;;;6;2;;85;
Mundo Novo;2004;164;1;;1;;12;8;;142;
Mundo Novo;2005;129;;;;4;26;3;;96;
Mundo Novo;2006;141;1;;9;;16;8;;107;
Mundo Novo;2007;134;;;;;20;5;;109;
Mundo Novo;2008;138;5;;;;9;5;;119;
Mundo Novo;2009;177;;;;;32;14;;131;
Mundo Novo;2010;198;19;;;;31;21;;127;
Mundo Novo;2011;211;10;;;3;39;25;;134;
Mundo Novo;2012;123;4;;;;10;4;;105;
Mundo Novo;2013;244;12;;;1;20;13;;198;
Mundo Novo;2014;234;19;;2;2;20;16;;175;
Mundo Novo;2015;198;15;;;5;18;9;;151;
Mundo Novo;2016;261;22;;;6;17;24;;192;
Mundo Novo;2017;294;15;;;19;31;5;2;222;
Mundo Novo;2018;345;6;0;0;6;32;32;0;269;345
Mutunópolis;1999;19;2;;;;15;;;2;
Mutunópolis;2000;29;2;;;;2;2;;23;
Mutunópolis;2001;28;;;;;4;2;;22;
Mutunópolis;2002;19;;;;;5;;;14;
Mutunópolis;2003;21;;;;;3;;;18;
Mutunópolis;2004;12;;;1;;;;;11;
Mutunópolis;2005;28;;;;;;;;28;
Mutunópolis;2006;15;;;;;;6;;9;
Mutunópolis;2007;19;;;;;;2;;17;
Mutunópolis;2008;30;;;;;7;3;;20;
Mutunópolis;2009;30;2;;;;8;1;;19;
Mutunópolis;2010;46;3;;;;12;1;;30;
Mutunópolis;2011;93;9;;;2;12;1;;69;
Mutunópolis;2012;107;5;;;2;11;2;;87;
Mutunópolis;2013;93;6;;;;15;24;;48;
Mutunópolis;2014;83;7;;;1;26;9;;40;
Mutunópolis;2015;97;2;;;;15;5;1;74;
Mutunópolis;2016;77;;;;6;11;2;;58;
Mutunópolis;2017;89;12;;;4;11;4;;58;
Mutunópolis;2018;94;20;0;0;2;11;4;0;57;94
Nazário;1999;142;79;;;4;29;21;;7;2
Nazário;2000;169;118;;;;18;4;;29;
Nazário;2001;200;92;2;;17;26;12;;51;
Nazário;2002;204;121;;;;30;22;;31;
Nazário;2003;140;62;;;;31;8;;39;
Nazário;2004;307;200;;;;34;21;;52;
Nazário;2005;327;200;;;3;65;25;;34;
Nazário;2006;511;345;;;;37;14;;115;
Nazário;2007;391;189;;;;37;11;;154;
Nazário;2008;257;141;;;1;25;34;;56;
Nazário;2009;444;178;;;21;45;29;;171;
Nazário;2010;350;166;;;5;51;32;;96;
Nazário;2011;375;181;;;2;59;26;;107;
Nazário;2012;304;160;;;;36;27;;81;
Nazário;2013;412;243;;;1;26;44;;98;
Nazário;2014;452;274;;;17;32;35;;94;
Nazário;2015;442;244;;;4;31;49;;114;
Nazário;2016;324;188;;;8;19;41;;68;
Nazário;2017;403;222;;;12;51;51;;67;
Nazário;2018;280;156;0;0;0;24;43;0;57;280
Nerópolis;1999;1724;558;;;199;168;764;;1;34
Nerópolis;2000;2331;616;;;477;236;978;;15;9
Nerópolis;2001;2008;480;;;402;113;991;1;21;
Nerópolis;2002;1886;639;;11;211;123;866;;36;
Nerópolis;2003;1577;493;1;;340;148;528;;67;
Nerópolis;2004;2075;720;40;1;441;206;593;3;71;
Nerópolis;2005;1982;808;28;1;238;282;584;;41;
Nerópolis;2006;1824;786;53;6;188;249;507;1;34;
Nerópolis;2007;1868;695;53;3;186;230;448;;253;
Nerópolis;2008;2329;821;15;;336;213;711;;233;
Nerópolis;2009;2247;1197;;2;255;227;455;;111;
Nerópolis;2010;2470;1280;;;345;292;481;2;70;
Nerópolis;2011;3462;2184;;13;247;277;612;;129;
Nerópolis;2012;2592;1483;;1;255;279;477;;97;
Nerópolis;2013;2664;1276;1;;338;413;551;;85;
Nerópolis;2014;2404;987;14;1;250;432;624;;96;
Nerópolis;2015;2799;1106;4;;148;413;1041;;87;
Nerópolis;2016;2302;1046;;;46;359;716;;135;
Nerópolis;2017;2244;924;;;70;431;682;;137;
Nerópolis;2018;2630;1250;0;0;73;394;733;0;180;2630
Niquelândia;1999;1703;112;47;5;381;197;695;1;227;38
Niquelândia;2000;1421;157;66;;186;256;671;;79;6
Niquelândia;2001;1112;144;56;14;66;177;499;;155;1
Niquelândia;2002;1965;137;113;73;353;351;408;409;121;
Niquelândia;2003;2266;106;153;32;468;272;516;480;239;
Niquelândia;2004;3361;241;254;28;1100;472;806;235;225;
Niquelândia;2005;3367;274;215;21;711;619;1119;;408;
Niquelândia;2006;2296;442;98;;247;421;813;;275;
Niquelândia;2007;3417;623;162;;725;530;1040;;337;
Niquelândia;2008;3766;434;377;;782;508;1297;;368;
Niquelândia;2009;3111;615;95;;139;420;1375;;467;
Niquelândia;2010;3040;384;248;;344;461;1269;;334;
Niquelândia;2011;3216;524;218;;485;454;1119;;416;
Niquelândia;2012;3380;836;200;;593;346;1037;;368;
Niquelândia;2013;3303;444;102;;693;412;1290;;362;
Niquelândia;2014;3211;353;126;;901;348;1167;;316;
Niquelândia;2015;3894;71;127;;1744;388;1190;;374;
Niquelândia;2016;3496;156;8;;2185;258;498;;391;
Niquelândia;2017;3508;37;55;21;2242;267;436;;450;
Niquelândia;2018;2807;268;14;10;1136;374;659;0;346;2807
Nova América;1999;7;;;;2;2;2;;;1
Nova América;2000;6;;;;;2;;;4;
Nova América;2001;7;;;;;1;1;;5;
Nova América;2002;15;1;;;4;2;1;;7;
Nova América;2003;6;;;;;1;;;5;
Nova América;2004;5;;;;;2;1;;2;
Nova América;2005;7;3;;;;;;;4;
Nova América;2006;8;1;;;;3;1;;3;
Nova América;2007;9;;;;;;1;;8;
Nova América;2008;19;4;;;;;;;15;
Nova América;2009;29;;;;;23;1;;5;
Nova América;2010;12;1;;;;3;;;8;
Nova América;2011;10;;;;;1;2;;7;
Nova América;2012;9;;;;;2;2;;5;
Nova América;2013;20;2;;;;9;;;9;
Nova América;2014;24;;;;5;5;1;;13;
Nova América;2015;23;;;;8;8;;;7;
Nova América;2016;60;;;;;11;42;;7;
Nova América;2017;61;1;;;;8;47;;5;
Nova América;2018;71;0;0;0;0;15;42;0;14;71
Nova Aurora;1999;18;5;;;1;4;7;;1;
Nova Aurora;2000;11;4;;;;2;2;;3;
Nova Aurora;2001;12;;;;1;1;1;;9;
Nova Aurora;2002;14;;;;;1;3;;10;
Nova Aurora;2003;18;3;;;;2;3;;10;
Nova Aurora;2004;17;3;;;;2;1;;11;
Nova Aurora;2005;12;1;;;;2;2;;7;
Nova Aurora;2006;27;4;;;6;2;3;;12;
Nova Aurora;2007;267;7;1;;183;14;46;;16;
Nova Aurora;2008;823;15;;;739;16;36;5;12;
Nova Aurora;2009;362;10;;;275;20;37;4;16;
Nova Aurora;2010;87;16;;;4;10;30;3;24;
Nova Aurora;2011;81;7;;;;20;27;4;23;
Nova Aurora;2012;39;5;;;;10;9;;15;
Nova Aurora;2013;70;7;;;1;12;28;2;20;
Nova Aurora;2014;70;8;;;1;11;28;1;21;
Nova Aurora;2015;50;5;;;2;15;12;1;15;
Nova Aurora;2016;35;6;;;1;10;12;1;5;
Nova Aurora;2017;33;5;;;2;9;5;1;11;
Nova Aurora;2018;299;8;0;0;75;171;27;0;18;299
Nova Crixás;1999;122;6;;;10;12;36;;50;8
Nova Crixás;2000;141;;;4;2;16;30;;89;
Nova Crixás;2001;181;;;1;2;6;19;;153;
Nova Crixás;2002;171;;;;;2;19;;150;
Nova Crixás;2003;263;7;;;;13;18;;225;
Nova Crixás;2004;335;9;2;1;1;16;32;;274;
Nova Crixás;2005;318;2;7;1;;24;17;;267;
Nova Crixás;2006;419;4;;;;25;53;;337;
Nova Crixás;2007;763;9;1;8;;61;36;;648;
Nova Crixás;2008;511;4;1;;;53;43;;410;
Nova Crixás;2009;548;27;3;;;78;29;;411;
Nova Crixás;2010;592;29;1;1;;75;35;;451;
Nova Crixás;2011;687;36;;1;3;80;25;;542;
Nova Crixás;2012;831;38;1;;2;95;18;;677;
Nova Crixás;2013;986;36;;2;1;89;39;;819;
Nova Crixás;2014;1157;30;;;9;149;58;;911;
Nova Crixás;2015;1099;28;1;;7;140;57;;866;
Nova Crixás;2016;1038;22;;;25;127;74;;790;
Nova Crixás;2017;967;25;5;12;12;118;99;;696;
Nova Crixás;2018;1071;21;0;19;6;129;100;0;796;1071
Nova Glória;1999;357;292;;;;47;12;;6;
Nova Glória;2000;866;526;;;;6;15;;319;
Nova Glória;2001;304;266;;;;10;12;;16;
Nova Glória;2002;190;137;;;;17;13;;23;
Nova Glória;2003;102;38;;;;34;10;;20;
Nova Glória;2004;65;15;3;;;11;13;;23;
Nova Glória;2005;91;24;3;;2;20;9;1;32;
Nova Glória;2006;67;12;3;;17;20;9;;6;
Nova Glória;2007;90;12;4;;3;38;11;;22;
Nova Glória;2008;132;22;4;;4;39;33;;30;
Nova Glória;2009;119;13;;;;50;25;;31;
Nova Glória;2010;113;15;2;;;46;19;;31;
Nova Glória;2011;156;7;9;;2;66;36;;36;
Nova Glória;2012;125;8;;;7;63;25;;22;
Nova Glória;2013;204;55;1;;34;53;31;;30;
Nova Glória;2014;297;128;5;;6;80;24;;54;
Nova Glória;2015;157;63;;;1;49;18;;26;
Nova Glória;2016;97;32;;;;31;11;1;22;
Nova Glória;2017;116;24;;;;50;21;;21;
Nova Glória;2018;173;53;0;0;0;63;26;0;31;173
Nova Iguaçu de Goiás;1999;8;3;;;;4;;;1;
Nova Iguaçu de Goiás;2000;7;1;;;;;;;6;
Nova Iguaçu de Goiás;2001;10;1;;;;1;1;;7;
Nova Iguaçu de Goiás;2002;6;;;;;;1;;5;
Nova Iguaçu de Goiás;2003;8;2;;;;1;;;5;
Nova Iguaçu de Goiás;2004;8;;;;6;;;;2;
Nova Iguaçu de Goiás;2005;9;;4;;;;;;5;
Nova Iguaçu de Goiás;2006;10;2;;;;;;;8;
Nova Iguaçu de Goiás;2007;14;;;;;2;4;;8;
Nova Iguaçu de Goiás;2008;26;8;8;;;;2;;8;
Nova Iguaçu de Goiás;2009;36;15;1;;;2;3;;15;
Nova Iguaçu de Goiás;2010;21;7;;;;2;;;12;
Nova Iguaçu de Goiás;2011;24;9;2;;;1;;;12;
Nova Iguaçu de Goiás;2012;30;8;;;;5;4;;13;
Nova Iguaçu de Goiás;2013;29;7;;;;8;2;;12;
Nova Iguaçu de Goiás;2014;25;3;;;;3;;;19;
Nova Iguaçu de Goiás;2015;30;3;;;1;4;2;;20;
Nova Iguaçu de Goiás;2016;30;;;;;6;;;24;
Nova Iguaçu de Goiás;2017;38;6;;;;12;1;;19;
Nova Iguaçu de Goiás;2018;26;1;0;0;0;6;3;0;16;26
Nova Roma;1999;13;3;;;;4;4;;2;
Nova Roma;2000;10;;;;6;;2;;2;
Nova Roma;2001;8;;;;;;4;;4;
Nova Roma;2002;14;;;;;;8;;6;
Nova Roma;2003;5;;;;;1;;;4;
Nova Roma;2004;3;;;;;;1;;2;
Nova Roma;2005;4;;;;;2;;;2;
Nova Roma;2006;51;;20;;;;;;31;
Nova Roma;2007;27;;2;;3;2;1;;19;
Nova Roma;2008;15;;;;;4;1;;10;
Nova Roma;2009;4;;;;;;;;4;
Nova Roma;2010;5;;;;;;;;5;
Nova Roma;2011;75;;;;;1;1;;73;
Nova Roma;2012;40;1;;;;;1;;38;
Nova Roma;2013;17;;1;;;;2;;14;
Nova Roma;2014;16;;;;;;;;16;
Nova Roma;2015;17;;;;;1;2;;14;
Nova Roma;2016;34;;16;;;1;;;17;
Nova Roma;2017;45;;8;;;7;2;;28;
Nova Roma;2018;50;0;17;0;0;4;6;0;23;50
Nova Veneza;1999;547;11;;2;243;37;176;2;20;56
Nova Veneza;2000;775;42;;;293;27;402;;10;1
Nova Veneza;2001;745;60;;;313;30;329;;12;1
Nova Veneza;2002;639;48;;;385;24;165;;17;
Nova Veneza;2003;383;46;;1;228;19;60;;29;
Nova Veneza;2004;800;40;5;4;540;24;170;;17;
Nova Veneza;2005;1330;172;40;1;1005;27;68;;17;
Nova Veneza;2006;1014;311;28;3;465;112;66;;29;
Nova Veneza;2007;599;224;65;1;220;32;24;;33;
Nova Veneza;2008;514;197;26;1;176;40;39;;35;
Nova Veneza;2009;403;202;5;;108;21;43;;24;
Nova Veneza;2010;565;249;8;;185;23;76;;24;
Nova Veneza;2011;559;302;7;;151;20;53;;26;
Nova Veneza;2012;529;325;6;;75;33;71;;19;
Nova Veneza;2013;486;300;11;;49;22;90;;14;
Nova Veneza;2014;580;262;8;;91;42;159;;18;
Nova Veneza;2015;468;233;5;;89;43;80;;18;
Nova Veneza;2016;402;167;3;;91;53;71;;17;
Nova Veneza;2017;480;226;7;;147;37;52;;11;
Nova Veneza;2018;358;102;1;0;99;59;55;0;42;358
Novo Brasil;1999;27;13;;;;6;3;;5;
Novo Brasil;2000;35;22;;;;1;5;;7;
Novo Brasil;2001;21;;;;;4;2;;15;
Novo Brasil;2002;10;;;;;;;;10;
Novo Brasil;2003;9;;;;;;;;9;
Novo Brasil;2004;16;;;;;;1;;15;
Novo Brasil;2005;17;3;;;;;;;14;
Novo Brasil;2006;16;2;;;;;2;;12;
Novo Brasil;2007;16;1;;;;;1;;14;
Novo Brasil;2008;22;2;;;;;1;;19;
Novo Brasil;2009;25;1;;;;;;;24;
Novo Brasil;2010;29;;;;;4;;;25;
Novo Brasil;2011;41;;;;;2;1;;38;
Novo Brasil;2012;21;;;;;2;1;;18;
Novo Brasil;2013;43;8;;;;9;2;;24;
Novo Brasil;2014;156;52;;;38;25;2;;39;
Novo Brasil;2015;134;79;;;3;14;9;;29;
Novo Brasil;2016;108;69;;;;11;6;;22;
Novo Brasil;2017;156;74;;;;20;7;;55;
Novo Brasil;2018;154;85;0;0;0;11;8;0;50;154
Novo Gama;1999;337;4;;;34;245;54;;;
Novo Gama;2000;324;16;;;60;199;38;;;11
Novo Gama;2001;431;41;;1;85;200;100;;;4
Novo Gama;2002;343;24;;;24;237;58;;;
Novo Gama;2003;390;34;;;76;227;50;;3;
Novo Gama;2004;418;60;;;9;256;87;;6;
Novo Gama;2005;434;34;;1;69;223;103;;4;
Novo Gama;2006;573;51;;2;73;270;158;;19;
Novo Gama;2007;738;9;;24;128;360;210;;7;
Novo Gama;2008;798;38;;;134;348;262;;16;
Novo Gama;2009;1326;63;;;414;531;305;;13;
Novo Gama;2010;1019;85;;;147;520;249;;18;
Novo Gama;2011;1223;98;2;;165;552;389;;17;
Novo Gama;2012;1274;68;;;270;499;428;;9;
Novo Gama;2013;1133;29;;;190;456;450;;8;
Novo Gama;2014;1620;43;4;;269;567;733;;4;
Novo Gama;2015;1242;39;;;83;516;596;;8;
Novo Gama;2016;1034;31;3;3;84;553;354;;6;
Novo Gama;2017;1384;32;1;;76;712;550;;13;
Novo Gama;2018;1444;53;0;22;68;791;493;0;17;1444
Novo Planalto;1999;52;17;;;5;;16;;14;
Novo Planalto;2000;40;5;;1;1;1;3;;28;1
Novo Planalto;2001;37;4;;;;1;1;;31;
Novo Planalto;2002;23;;;;5;3;;;15;
Novo Planalto;2003;29;;;;;11;;;18;
Novo Planalto;2004;25;;;;;1;;;24;
Novo Planalto;2005;36;;;;;1;1;;34;
Novo Planalto;2006;47;8;;;;2;2;;35;
Novo Planalto;2007;48;1;;;;6;2;;39;
Novo Planalto;2008;58;9;;;;3;2;;44;
Novo Planalto;2009;67;4;;;;7;;;56;
Novo Planalto;2010;67;2;;;;6;2;;57;
Novo Planalto;2011;76;2;;;;14;2;;58;
Novo Planalto;2012;75;1;;;2;6;;;66;
Novo Planalto;2013;96;;;;6;10;1;;79;
Novo Planalto;2014;96;2;;;5;4;12;;73;
Novo Planalto;2015;155;2;;;3;23;3;;124;
Novo Planalto;2016;148;1;;;22;40;5;;80;
Novo Planalto;2017;107;;;;;43;2;;62;
Novo Planalto;2018;128;0;0;0;0;46;10;0;72;128
Orizona;1999;266;31;7;;3;104;77;8;31;5
Orizona;2000;229;30;2;;;65;47;3;82;
Orizona;2001;276;23;3;;10;82;45;2;111;
Orizona;2002;329;75;2;;;64;44;;144;
Orizona;2003;498;26;1;;10;69;40;;352;
Orizona;2004;505;31;3;1;;97;57;1;315;
Orizona;2005;384;42;2;1;;122;53;1;163;
Orizona;2006;428;112;;;;101;98;;117;
Orizona;2007;683;268;2;;1;111;55;;246;
Orizona;2008;837;367;7;;2;136;90;;235;
Orizona;2009;756;354;;;2;127;76;;197;
Orizona;2010;851;373;1;;2;143;93;;239;
Orizona;2011;869;443;7;;12;160;90;;157;
Orizona;2012;987;565;5;;3;191;95;;128;
Orizona;2013;969;554;4;;3;186;86;;136;
Orizona;2014;903;341;7;;;226;97;;232;
Orizona;2015;869;411;1;;4;204;89;;160;
Orizona;2016;762;345;3;;;169;84;;161;
Orizona;2017;756;289;;;2;201;87;;177;
Orizona;2018;818;306;0;0;0;198;77;0;237;818
Ouro Verde de Goiás;1999;79;21;;;6;47;2;;2;1
Ouro Verde de Goiás;2000;90;49;;1;;8;7;;25;
Ouro Verde de Goiás;2001;113;53;;;;6;36;;18;
Ouro Verde de Goiás;2002;96;22;;;;3;48;;23;
Ouro Verde de Goiás;2003;85;20;;;;5;46;;14;
Ouro Verde de Goiás;2004;148;50;;2;;11;68;;17;
Ouro Verde de Goiás;2005;96;26;;5;1;7;27;;30;
Ouro Verde de Goiás;2006;126;90;;;;12;4;;20;
Ouro Verde de Goiás;2007;91;33;;;;17;13;;28;
Ouro Verde de Goiás;2008;91;30;;;;9;14;;38;
Ouro Verde de Goiás;2009;124;66;;;;12;8;;38;
Ouro Verde de Goiás;2010;125;62;;;;12;21;;30;
Ouro Verde de Goiás;2011;114;45;;;2;13;29;;25;
Ouro Verde de Goiás;2012;109;31;;;;15;34;;29;
Ouro Verde de Goiás;2013;132;39;;;1;11;45;;36;
Ouro Verde de Goiás;2014;146;66;;;;15;27;;38;
Ouro Verde de Goiás;2015;143;37;;;2;33;31;;40;
Ouro Verde de Goiás;2016;106;33;;;;12;16;;45;
Ouro Verde de Goiás;2017;112;23;;;31;14;18;;26;
Ouro Verde de Goiás;2018;71;16;0;0;0;21;12;0;22;71
Ouvidor;1999;203;81;;;22;53;47;;;
Ouvidor;2000;103;80;;;;5;16;;2;
Ouvidor;2001;495;325;;;67;10;89;;4;
Ouvidor;2002;554;86;;;319;33;106;;10;
Ouvidor;2003;229;37;;;;13;170;;9;
Ouvidor;2004;274;116;;1;;29;116;;12;
Ouvidor;2005;205;69;;;2;15;105;;14;
Ouvidor;2006;143;84;;;1;12;38;;8;
Ouvidor;2007;165;65;;;1;18;70;;11;
Ouvidor;2008;461;375;;;3;15;61;;7;
Ouvidor;2009;587;383;;;11;12;167;;14;
Ouvidor;2010;210;136;;;;20;44;;10;
Ouvidor;2011;300;156;;;7;22;90;;25;
Ouvidor;2012;285;100;;;46;27;73;;39;
Ouvidor;2013;509;84;43;;280;39;53;;10;
Ouvidor;2014;533;347;;;30;69;70;;17;
Ouvidor;2015;380;218;;;4;99;34;;25;
Ouvidor;2016;312;172;4;;7;67;38;;24;
Ouvidor;2017;369;174;1;;3;80;37;;74;
Ouvidor;2018;390;193;20;0;3;76;59;0;39;390
Padre Bernardo;1999;477;85;6;;135;99;110;;42;
Padre Bernardo;2000;438;77;12;;2;216;54;;76;1
Padre Bernardo;2001;558;116;5;;;236;106;;95;
Padre Bernardo;2002;326;29;2;;38;40;79;;138;
Padre Bernardo;2003;946;33;2;;674;52;26;1;158;
Padre Bernardo;2004;322;37;22;;11;62;43;;147;
Padre Bernardo;2005;523;14;19;2;52;71;258;;107;
Padre Bernardo;2006;344;19;17;;34;84;81;1;108;
Padre Bernardo;2007;375;17;21;;6;112;47;;172;
Padre Bernardo;2008;401;19;38;;5;102;70;;167;
Padre Bernardo;2009;529;49;26;;13;129;89;;223;
Padre Bernardo;2010;690;55;73;;8;194;173;;187;
Padre Bernardo;2011;672;58;43;;14;229;145;;183;
Padre Bernardo;2012;621;36;43;;42;192;121;;187;
Padre Bernardo;2013;799;61;35;;70;252;175;;206;
Padre Bernardo;2014;908;24;32;;102;308;219;;223;
Padre Bernardo;2015;788;25;32;;17;292;175;;247;
Padre Bernardo;2016;697;24;25;2;40;222;145;;239;
Padre Bernardo;2017;757;26;66;21;20;212;130;;282;
Padre Bernardo;2018;872;37;41;28;25;231;187;1;322;872
Palestina de Goiás;1999;56;10;;;3;8;31;;4;
Palestina de Goiás;2000;43;5;;;;6;5;;27;
Palestina de Goiás;2001;58;4;;;;1;6;;47;
Palestina de Goiás;2002;53;4;;;;4;;;45;
Palestina de Goiás;2003;84;1;;;;2;;;81;
Palestina de Goiás;2004;75;6;;;;3;;;66;
Palestina de Goiás;2005;90;12;;;;4;3;;71;
Palestina de Goiás;2006;47;;;;;9;2;;36;
Palestina de Goiás;2007;75;1;;;;6;3;;65;
Palestina de Goiás;2008;74;;;;9;6;2;;57;
Palestina de Goiás;2009;87;2;;;;12;1;;72;
Palestina de Goiás;2010;79;1;;;;13;;;65;
Palestina de Goiás;2011;95;4;;;;15;1;;75;
Palestina de Goiás;2012;114;;;44;17;10;;;43;
Palestina de Goiás;2013;165;1;;82;;7;3;;72;
Palestina de Goiás;2014;80;;;4;;10;2;;64;
Palestina de Goiás;2015;68;1;;;;3;;;64;
Palestina de Goiás;2016;83;;1;10;18;5;1;;48;
Palestina de Goiás;2017;61;;2;3;9;7;2;;38;
Palestina de Goiás;2018;80;12;1;0;0;5;2;0;60;80
Palmeiras de Goiás;1999;620;215;;1;28;172;148;;54;2
Palmeiras de Goiás;2000;561;203;;;10;102;114;;129;3
Palmeiras de Goiás;2001;529;183;;24;2;94;101;;125;
Palmeiras de Goiás;2002;515;138;;2;2;131;84;;158;
Palmeiras de Goiás;2003;847;156;;1;315;104;83;;188;
Palmeiras de Goiás;2004;1400;821;;17;139;121;136;;166;
Palmeiras de Goiás;2005;1451;987;;1;28;172;101;;162;
Palmeiras de Goiás;2006;2452;1886;;;83;146;182;;155;
Palmeiras de Goiás;2007;2573;1616;;;42;211;184;;520;
Palmeiras de Goiás;2008;2738;1424;;1;271;230;164;1;647;
Palmeiras de Goiás;2009;2319;1209;;;298;237;180;;395;
Palmeiras de Goiás;2010;2143;1051;;;287;249;215;;341;
Palmeiras de Goiás;2011;4163;3010;;5;245;314;296;;293;
Palmeiras de Goiás;2012;4011;2697;;;199;347;385;;383;
Palmeiras de Goiás;2013;5088;3239;2;;817;310;403;;317;
Palmeiras de Goiás;2014;4775;2860;1;;786;315;478;;335;
Palmeiras de Goiás;2015;3610;2288;2;;311;257;339;;413;
Palmeiras de Goiás;2016;2844;1732;;;167;248;335;;362;
Palmeiras de Goiás;2017;2479;1412;;;153;283;355;1;275;
Palmeiras de Goiás;2018;2515;1358;0;4;133;253;408;1;358;2515
Palmelo;1999;88;8;;;;30;50;;;
Palmelo;2000;136;24;;;;18;94;;;
Palmelo;2001;97;;;;;27;66;;4;
Palmelo;2002;124;;;;1;7;115;;1;
Palmelo;2003;80;;;;;9;70;;1;
Palmelo;2004;56;12;;;;6;34;;4;
Palmelo;2005;33;;;;;7;26;;;
Palmelo;2006;10;2;;;;7;;;1;
Palmelo;2007;9;;;;;6;3;;;
Palmelo;2008;15;;;;;3;;;12;
Palmelo;2009;14;;;;;10;;;4;
Palmelo;2010;18;;;;;11;2;;5;
Palmelo;2011;21;1;;;;2;16;;2;
Palmelo;2012;18;2;;;;9;;;7;
Palmelo;2013;22;;;;;9;8;;5;
Palmelo;2014;14;1;;;;4;1;;8;
Palmelo;2015;13;;;;1;2;;;10;
Palmelo;2016;26;;;;;11;2;;13;
Palmelo;2017;49;;;;7;29;9;;4;
Palmelo;2018;32;0;0;0;1;13;9;0;9;32
Palminópolis;1999;52;6;;;3;16;17;;4;6
Palminópolis;2000;61;15;;;2;2;5;;37;
Palminópolis;2001;71;16;;;;12;2;;41;
Palminópolis;2002;66;11;;;;5;2;;48;
Palminópolis;2003;80;6;;;13;7;3;;51;
Palminópolis;2004;88;;;;9;16;3;;60;
Palminópolis;2005;80;;;;12;5;3;;60;
Palminópolis;2006;48;8;;;;9;8;;23;
Palminópolis;2007;167;;;;;6;12;;149;
Palminópolis;2008;86;;;;;4;10;;72;
Palminópolis;2009;118;2;;;;17;9;;90;
Palminópolis;2010;110;7;;;;7;21;;75;
Palminópolis;2011;155;12;;;;52;29;;62;
Palminópolis;2012;126;13;;;;23;26;;64;
Palminópolis;2013;118;10;;;;58;13;;37;
Palminópolis;2014;117;17;;;;54;8;;38;
Palminópolis;2015;80;2;;;;38;11;;29;
Palminópolis;2016;102;5;;;;53;7;;37;
Palminópolis;2017;118;34;;;;26;13;;45;
Palminópolis;2018;184;18;0;0;0;68;22;0;76;184
Panamá;1999;33;;;;1;4;18;;7;3
Panamá;2000;141;;6;;;1;19;;115;
Panamá;2001;456;;;;;1;5;;450;
Panamá;2002;643;;1;;;23;4;;615;
Panamá;2003;681;;1;;;;34;;646;
Panamá;2004;118;;8;;;;87;;23;
Panamá;2005;69;;12;;;5;31;;21;
Panamá;2006;59;;;;;;31;;28;
Panamá;2007;68;1;18;;;2;16;;31;
Panamá;2008;138;;7;;;4;45;;82;
Panamá;2009;136;;1;;;22;51;;62;
Panamá;2010;205;;3;;;17;109;;76;
Panamá;2011;126;;2;;;30;26;;68;
Panamá;2012;131;;;;;22;23;;86;
Panamá;2013;181;;1;;;35;50;;95;
Panamá;2014;175;;;;;24;64;;87;
Panamá;2015;121;;;;;15;38;;68;
Panamá;2016;171;;4;;;9;40;;118;
Panamá;2017;106;;1;;;10;24;;71;
Panamá;2018;300;0;14;0;0;6;172;0;108;300
Paranaiguara;1999;123;30;;;12;23;32;;26;
Paranaiguara;2000;163;55;;;19;23;8;;55;3
Paranaiguara;2001;188;31;;;31;35;6;;84;1
Paranaiguara;2002;149;34;;;1;34;3;;77;
Paranaiguara;2003;130;21;;;;31;3;;75;
Paranaiguara;2004;127;42;;;;26;5;;54;
Paranaiguara;2005;174;29;;;28;42;5;;70;
Paranaiguara;2006;153;33;;;;52;17;;51;
Paranaiguara;2007;192;36;;;7;63;7;;79;
Paranaiguara;2008;236;57;;;4;43;19;;113;
Paranaiguara;2009;284;50;;;4;69;69;;92;
Paranaiguara;2010;493;112;;;96;103;69;;113;
Paranaiguara;2011;410;61;;;20;112;73;;144;
Paranaiguara;2012;360;58;;;37;120;35;;110;
Paranaiguara;2013;463;41;;;43;152;116;;111;
Paranaiguara;2014;391;49;;;19;131;101;;91;
Paranaiguara;2015;239;21;;;9;81;72;;56;
Paranaiguara;2016;274;30;;;2;118;58;;66;
Paranaiguara;2017;243;17;;;1;70;93;;62;
Paranaiguara;2018;482;44;0;0;8;196;181;0;53;482
Paraúna;1999;331;60;3;;61;70;45;1;69;22
Paraúna;2000;424;59;;;6;58;44;;255;2
Paraúna;2001;425;22;;;12;51;38;1;301;
Paraúna;2002;409;7;;;;35;30;;337;
Paraúna;2003;638;38;;;74;40;35;;451;
Paraúna;2004;649;28;;;60;50;39;;472;
Paraúna;2005;554;26;;;59;40;21;;408;
Paraúna;2006;576;2;;10;108;84;51;;321;
Paraúna;2007;508;23;;38;3;99;31;;314;
Paraúna;2008;768;121;;;2;75;64;2;504;
Paraúna;2009;937;170;;;;95;92;;580;
Paraúna;2010;1174;143;;;82;114;65;;770;
Paraúna;2011;1455;197;;;54;153;78;;973;
Paraúna;2012;1591;462;;;20;168;125;;816;
