Localidade;Ano;Rendimento Médio;Indústria de Transformação;Indústria de Extração de Minerais;Serviços Industriais de Utilidade Pública;Construção Civil;Comércio;Serviços;Administração Pública Direta e Indireta;Agricultura, Silvicultura, Criação de Animais, Extração Vegetal e Pesca;Atividade não especificada ou classificada
São Simão;2000;456,58;;;;;;;;;
São Simão;2001;457,83;;;;;;;;;
São Simão;2002;526,78;;;;;;;;;
São Simão;2003;551,24;;;;;;;;;
São Simão;2004;605,47;;;;;;;;;
São Simão;2005;622,74;;;;;;;;;
São Simão;2006;793,64;;;;;;;;;
São Simão;2007;877,18;;;;;;;;;
São Simão;2008;993,12;;;;;;;;;
São Simão;2009;1094,96;;;;;;;;;
São Simão;2010;1190,79;1318,94;1103,96;1624,83;1223,23;784,87;1099,68;1447,35;804,07;
São Simão;2011;1314,76;1373,86;1187,7;914,59;1491,05;923,48;1129,85;1670,96;885,46;
São Simão;2012;1557,85;1840,11;1581,25;1189,98;1493,43;1017,65;1423,56;1883,26;1017;
São Simão;2013;1869,13;2025,84;1652,61;992,55;2689,24;1140,7;1396,23;1905,64;1242,65;
São Simão;2014;1907,79;1999,8;1732,73;1112,52;2889,23;1197,04;1444,87;1874,14;1387,84;
São Simão;2015;1935,39;2563,34;1766,22;1049,46;3283,86;1244,54;1625,81;1821,34;1646,22;
São Simão;2016;2318,32;2853,39;1908,58;1027,52;3571,87;1316,69;1947,46;2546,72;1823,1;
São Simão;2017;2137,72;2704,94;2299,33;583,33;3209,91;1461,5;1646,53;2358,79;1769,36;
São Simão;2018;2116,91;2581,81;2268,18;1317,19;4805,94;1484,99;1791,8;2381,44;1537,81;
Senador Canedo;1999;391,71;;;;;;;;;
Senador Canedo;2000;426,33;;;;;;;;;
Senador Canedo;2001;479,26;;;;;;;;;
Senador Canedo;2002;563,29;;;;;;;;;
Senador Canedo;2003;577,83;;;;;;;;;
Senador Canedo;2004;646,45;;;;;;;;;
Senador Canedo;2005;778,55;;;;;;;;;
Senador Canedo;2006;896,54;;;;;;;;;
Senador Canedo;2007;919,68;;;;;;;;;
Senador Canedo;2008;999,66;;;;;;;;;
Senador Canedo;2009;1131,21;;;;;;;;;
Senador Canedo;2010;1217,43;1040,64;1221,36;1385,62;1142,52;1288,6;1255,99;1315,93;689,99;
Senador Canedo;2011;1328,75;1175,84;1689,17;1231,94;1372,25;1334,16;1351,66;1463,55;777,31;
Senador Canedo;2012;1432,86;1527,3;1681,48;2273,09;1867,52;1460,53;1483,49;937,63;925,04;
Senador Canedo;2013;1612,14;1611,7;1832,29;2489,08;1692,61;1483,54;1660,39;1649,47;999,51;
Senador Canedo;2014;1744,15;1739,46;1819,3;1229,47;1723,91;1543,17;1750,83;1905,66;1031,44;
Senador Canedo;2015;1813,68;1916,07;1447,28;1683,39;1571,75;1619,57;1814,91;1851,87;1223,34;
Senador Canedo;2016;1857,31;2208,4;1569,58;2275,87;1728,16;1727,77;1811,43;1634,09;1320,66;
Senador Canedo;2017;2097,68;2240,42;1828,36;1403,33;1776,14;1867,58;1825,79;2225,61;1401,63;
Senador Canedo;2018;2268,63;2470,61;1836,25;1823,72;1895,24;1861,54;1830,38;2578,31;1410,81;
Serranópolis;1999;358,76;;;;;;;;;
Serranópolis;2000;358,26;;;;;;;;;
Serranópolis;2001;372,18;;;;;;;;;
Serranópolis;2002;411,45;;;;;;;;;
Serranópolis;2003;472,44;;;;;;;;;
Serranópolis;2004;538,79;;;;;;;;;
Serranópolis;2005;655,5;;;;;;;;;
Serranópolis;2006;812,54;;;;;;;;;
Serranópolis;2007;857,87;;;;;;;;;
Serranópolis;2008;945,66;;;;;;;;;
Serranópolis;2009;1031,31;;;;;;;;;
Serranópolis;2010;1164,88;1491,23;;6528,81;1021,15;936,97;1256,7;1045,57;922,97;
Serranópolis;2011;1279,46;1708,7;;7346,79;1448,65;945,17;1158,24;1194,78;996,83;
Serranópolis;2012;1442,49;1880,68;;7819,87;1255,57;1068,45;1449,88;1329,81;1159,31;
Serranópolis;2013;1624,09;1942,91;;;1506,04;1244,94;1821,73;1499,74;1369,35;
Serranópolis;2014;1782,28;2158,19;;;1424,08;1398,01;1883,99;1730,61;1452,66;
Serranópolis;2015;1959,38;2414,51;;;1639,18;1436,4;1946,93;1878,49;1613,31;
Serranópolis;2016;2232,03;2717,74;;;1510,86;1670,27;2030,88;2392,36;1810,19;
Serranópolis;2017;2176,63;2743,88;;;1557,39;1678,42;1928,52;1988,45;1874,4;
Serranópolis;2018;2165,35;2595,66;0;0;1630,42;1773,99;1972,76;1959,47;1938,35;
Silvânia;1999;321,74;;;;;;;;;
Silvânia;2000;340,34;;;;;;;;;
Silvânia;2001;363,95;;;;;;;;;
Silvânia;2002;404,52;;;;;;;;;
Silvânia;2003;469,48;;;;;;;;;
Silvânia;2004;514,73;;;;;;;;;
Silvânia;2005;622,95;;;;;;;;;
Silvânia;2006;715,78;;;;;;;;;
Silvânia;2007;742,46;;;;;;;;;
Silvânia;2008;825,94;;;;;;;;;
Silvânia;2009;914,72;;;;;;;;;
Silvânia;2010;998,38;716,37;687,38;5887,93;1139,69;880,23;1247,75;1339,63;844,83;
Silvânia;2011;1067,91;788,93;723,87;6536,31;640,71;924,87;1268,27;1486,83;921,12;
Silvânia;2012;1280,69;919,5;857,95;6654,51;;1326,01;1395,13;1749,22;1058,31;
Silvânia;2013;1385,28;1030,44;837,64;7244,24;1400,64;1518,26;1569,97;1500,85;1219,51;
Silvânia;2014;1482,76;1056,01;943,92;7165,34;901,42;1525,61;1677,62;1858,81;1341,01;
Silvânia;2015;1647;1182,55;1135,71;13086,82;1748,49;1539,45;1839,65;2253,67;1456,59;
Silvânia;2016;1780,72;1327,03;1233,07;21818,79;1689,29;1541,57;1976,29;2393,14;1641,64;
Silvânia;2017;1810,41;1296,21;1300,42;;1483,37;1524,35;1914,84;2596,93;1744,81;
Silvânia;2018;1852,16;1453,68;1298,21;0;1419,49;1638,95;1736,69;2581,06;1815,53;
Simolândia;1999;230,93;;;;;;;;;
Simolândia;2000;251,76;;;;;;;;;
Simolândia;2001;250,54;;;;;;;;;
Simolândia;2002;301,28;;;;;;;;;
Simolândia;2003;336,87;;;;;;;;;
Simolândia;2004;379,2;;;;;;;;;
Simolândia;2005;433,01;;;;;;;;;
Simolândia;2006;458,83;;;;;;;;;
Simolândia;2007;576,26;;;;;;;;;
Simolândia;2008;618,86;;;;;;;;;
Simolândia;2009;758,89;;;;;;;;;
Simolândia;2010;860,97;591,93;;;;828,14;721,14;966,54;746,87;
Simolândia;2011;953,66;676,56;;;2551,57;870,73;738,95;1034,83;771,77;
Simolândia;2012;1115,76;656,93;;;6844,47;1118,78;888,29;1182,45;782,21;
Simolândia;2013;1223,03;726,43;;;;1257,88;977,81;1324,4;864,82;
Simolândia;2014;1241,12;819,11;;;;1193,41;1045,9;1399,87;981,32;
Simolândia;2015;1270;942,29;;;;1145,46;1091,16;1485,61;1200,25;
Simolândia;2016;1458,07;831,11;;;;1235,57;1145,14;1905,26;1561,93;
Simolândia;2017;1556,25;858,92;;;;1229,91;1201,99;2060,94;1631,88;
Simolândia;2018;1606,42;1064,73;0;0;0;1347,37;1196,15;2124,87;1736,75;
Sítio d'Abadia;1999;218,64;;;;;;;;;
Sítio d'Abadia;2000;232,32;;;;;;;;;
Sítio d'Abadia;2001;296,05;;;;;;;;;
Sítio d'Abadia;2002;300,45;;;;;;;;;
Sítio d'Abadia;2003;407,31;;;;;;;;;
Sítio d'Abadia;2004;504,33;;;;;;;;;
Sítio d'Abadia;2005;535,3;;;;;;;;;
Sítio d'Abadia;2006;494,66;;;;;;;;;
Sítio d'Abadia;2007;529,48;;;;;;;;;
Sítio d'Abadia;2008;558,38;;;;;;;;;
Sítio d'Abadia;2009;709,38;;;;;;;;;
Sítio d'Abadia;2010;768,02;;;;;510;2096,73;705,85;982,88;
Sítio d'Abadia;2011;873,74;;;;;551,73;920,67;851,79;951,19;
Sítio d'Abadia;2012;940,26;;;;;622;;872,24;1127,51;
Sítio d'Abadia;2013;1286,81;;;;;678;1552,13;939,19;1308,13;
Sítio d'Abadia;2014;1166,73;;;;;724;1215,18;1126,42;1242,79;
Sítio d'Abadia;2015;1259,39;;;;;919,33;1297,92;1318,73;1191,42;
Sítio d'Abadia;2016;1708,95;;;;;1026,67;39096,95;1466,19;1192,24;
Sítio d'Abadia;2017;1383,32;;;;;937;2969,68;1496,47;1230,75;
Sítio d'Abadia;2018;1697,22;0;0;0;0;954;3874,18;1842,42;1468,03;
Taquaral de Goiás;1999;223,36;;;;;;;;;
Taquaral de Goiás;2000;238,78;;;;;;;;;
Taquaral de Goiás;2001;232,27;;;;;;;;;
Taquaral de Goiás;2002;230,18;;;;;;;;;
Taquaral de Goiás;2003;272,45;;;;;;;;;
Taquaral de Goiás;2004;328,56;;;;;;;;;
Taquaral de Goiás;2005;401,7;;;;;;;;;
Taquaral de Goiás;2006;458,38;;;;;;;;;
Taquaral de Goiás;2007;511,85;;;;;;;;;
Taquaral de Goiás;2008;557,34;;;;;;;;;
Taquaral de Goiás;2009;662,58;;;;;;;;;
Taquaral de Goiás;2010;689,57;553,87;;;;709,72;888,01;818,79;621,47;
Taquaral de Goiás;2011;783,83;607,83;;;;695,85;817,72;995,9;723,86;
Taquaral de Goiás;2012;855,62;681,73;;;;816,77;1045,38;1043,29;870,24;
Taquaral de Goiás;2013;1030,42;744,38;;;2216,32;908,53;1139,19;1187,25;1068,18;
Taquaral de Goiás;2014;1059,93;802,51;;;1061,03;1006,41;1322,49;1394,02;1105,28;
Taquaral de Goiás;2015;1104,13;854,22;;;1350,8;991,77;1221,69;1457,23;1093,21;
Taquaral de Goiás;2016;1297,38;1056,08;;;813,33;1278,33;1155,99;1698,2;1261,22;
Taquaral de Goiás;2017;1303,48;1051,85;;;1181,11;1111,54;1371,72;1700,27;1324,66;
Taquaral de Goiás;2018;1393,51;1079,59;0;0;1260,42;1143,04;1373,7;2037,73;1386,87;
Teresina de Goiás;1999;296,04;;;;;;;;;
Teresina de Goiás;2000;282,16;;;;;;;;;
Teresina de Goiás;2001;331,89;;;;;;;;;
Teresina de Goiás;2002;363,8;;;;;;;;;
Teresina de Goiás;2003;430,42;;;;;;;;;
Teresina de Goiás;2004;464,74;;;;;;;;;
Teresina de Goiás;2005;504,68;;;;;;;;;
Teresina de Goiás;2006;539,4;;;;;;;;;
Teresina de Goiás;2007;604;;;;;;;;;
Teresina de Goiás;2008;578,06;;;;;;;;;
Teresina de Goiás;2009;699,05;;;;;;;;;
Teresina de Goiás;2010;853,56;;;;;608,75;734,34;882,09;608,72;
Teresina de Goiás;2011;958,47;;;;;701,51;788,29;993,48;625,76;
Teresina de Goiás;2012;1015,85;;;;;802,34;910,36;1045,45;716,5;
Teresina de Goiás;2013;1065,8;;;;;766,51;1059,76;1083,39;849,93;
Teresina de Goiás;2014;1107,7;812;;;;896,23;1269,94;1116,56;888,4;
Teresina de Goiás;2015;1283,12;900;;;;928,58;1250,48;1317,24;915,79;
Teresina de Goiás;2016;1307,33;;;;;1237,67;1367,7;1328,06;819;
Teresina de Goiás;2017;1425,48;;;;;1708,98;1493,94;1421,19;872,05;
Teresina de Goiás;2018;1491,03;0;0;0;0;1503,7;1360,02;1521,55;981,84;
Terezópolis de Goiás;1999;333,82;;;;;;;;;
Terezópolis de Goiás;2000;324,03;;;;;;;;;
Terezópolis de Goiás;2001;360,83;;;;;;;;;
Terezópolis de Goiás;2002;413,51;;;;;;;;;
Terezópolis de Goiás;2003;445,68;;;;;;;;;
Terezópolis de Goiás;2004;483,68;;;;;;;;;
Terezópolis de Goiás;2005;506,48;;;;;;;;;
Terezópolis de Goiás;2006;539,43;;;;;;;;;
Terezópolis de Goiás;2007;601,37;;;;;;;;;
Terezópolis de Goiás;2008;689,86;;;;;;;;;
Terezópolis de Goiás;2009;798,89;;;;;;;;;
Terezópolis de Goiás;2010;839,59;797,62;;;675,86;723,19;737,17;1025,2;699,85;
Terezópolis de Goiás;2011;965,04;967,66;;;680,6;853,08;931,57;1125,88;769,23;
Terezópolis de Goiás;2012;1089,97;1023,47;;;1603,45;1003,27;1080,25;1333,3;939,35;
Terezópolis de Goiás;2013;1317,31;1254,3;;;1166,51;1121,44;1182,57;1854,25;1086,2;
Terezópolis de Goiás;2014;1370,02;1295,45;;;1165,11;1194,98;1132,5;1855,49;1174,93;
Terezópolis de Goiás;2015;1514,63;1290,69;;;2094,96;1258,58;1297,5;1999,35;1258,92;
Terezópolis de Goiás;2016;1640,67;1550,72;;;863,17;1356,24;1346,12;2298,81;1235,56;
Terezópolis de Goiás;2017;1791,57;1617,34;;;866,53;1471,08;1448,73;2594,4;1394,97;
Terezópolis de Goiás;2018;1774,23;1677,11;0;0;373,59;1451,73;1227,07;2722,3;1401,94;
Três Ranchos;1999;326,45;;;;;;;;;
Três Ranchos;2000;363,53;;;;;;;;;
Três Ranchos;2001;455,28;;;;;;;;;
Três Ranchos;2002;485,23;;;;;;;;;
Três Ranchos;2003;552,89;;;;;;;;;
Três Ranchos;2004;550,7;;;;;;;;;
Três Ranchos;2005;614,99;;;;;;;;;
Três Ranchos;2006;754,85;;;;;;;;;
Três Ranchos;2007;809,55;;;;;;;;;
Três Ranchos;2008;849,27;;;;;;;;;
Três Ranchos;2009;912,65;;;;;;;;;
Três Ranchos;2010;967,84;616,28;;;534,48;715,01;907,74;1049,54;759,1;
Três Ranchos;2011;1041,93;639,46;;;522,61;861,59;923,44;1153,35;758,31;
Três Ranchos;2012;1094,76;806,47;;;1068,77;965,22;1190,77;1157,63;782,43;
Três Ranchos;2013;1193,36;1006,15;;;1121,88;943,68;1239,7;1279,09;808,59;
Três Ranchos;2014;1159,68;157,22;;;1227,63;903,79;1292,98;1362,38;1102,4;
Três Ranchos;2015;1344,23;721,6;;;1731,25;1044,24;1576,77;1330,32;874,86;
Três Ranchos;2016;1413,27;846,33;;;1731,25;1177;1481,7;1451,68;1167,15;
Três Ranchos;2017;1625,46;1000;;;1088,48;1178,07;1727,15;1689,99;1392,94;
Três Ranchos;2018;1627,29;1400;0;0;1085,54;1240,07;1729,49;1664,21;1628,01;
Trindade;1999;346,73;;;;;;;;;
Trindade;2000;382,37;;;;;;;;;
Trindade;2001;420,81;;;;;;;;;
Trindade;2002;444,94;;;;;;;;;
Trindade;2003;513,52;;;;;;;;;
Trindade;2004;576,29;;;;;;;;;
Trindade;2005;588,01;;;;;;;;;
Trindade;2006;673,78;;;;;;;;;
Trindade;2007;744,19;;;;;;;;;
Trindade;2008;833,44;;;;;;;;;
Trindade;2009;894,98;;;;;;;;;
Trindade;2010;1001,08;1124,66;;4821,32;1034,97;844,78;1045,55;847,06;777,89;
Trindade;2011;1116,19;1201;;5461,66;1249,21;875,17;1223,48;1018,2;857,11;
Trindade;2012;1284,65;1394,69;;4722,74;1038,03;1100,61;1423,42;1097,49;982,77;
Trindade;2013;1435,54;1513,53;;2511,9;1060,64;1172,04;1588,68;1458,51;1096,31;
Trindade;2014;1479,28;1597,12;955;2713,86;1307,23;1242,74;1705,47;1233,92;1192,64;
Trindade;2015;1590,56;1736,91;;2421,8;1185,65;1260,58;1862,35;1317,69;1308,69;
Trindade;2016;1772,98;1970,7;950;2809,61;1532,88;1395,54;2000,03;1383,34;1421,82;
Trindade;2017;1946,69;2101,71;950;2490,99;1582,12;1493,89;2050,98;2011,36;1470,72;
Trindade;2018;1989,72;2124,4;1800;2498,5;1779,7;1523,63;2020,94;2175,18;1625,32;
Trombas;1999;219,99;;;;;;;;;
Trombas;2000;249,61;;;;;;;;;
Trombas;2001;258,84;;;;;;;;;
Trombas;2002;301,72;;;;;;;;;
Trombas;2003;392,68;;;;;;;;;
Trombas;2004;373,68;;;;;;;;;
Trombas;2005;470,61;;;;;;;;;
Trombas;2006;516,25;;;;;;;;;
Trombas;2007;607,85;;;;;;;;;
Trombas;2008;620,79;;;;;;;;;
Trombas;2009;859,12;;;;;;;;;
Trombas;2010;873,98;602,64;;1887,64;;569,77;791,63;901,17;852,63;
Trombas;2011;1019,5;673,22;;1758,89;;618,35;854,25;1110,36;877,01;
Trombas;2012;1102,3;771,37;;1696,11;;681,77;914,24;1281,43;833,05;
Trombas;2013;1059,87;858,03;;2063,23;;805,17;1097,82;1800;1073,69;
Trombas;2014;1346,01;969,61;;2319,26;;1050,81;1212,22;1480,13;1098,95;
Trombas;2015;1448,55;1039,51;;2542,51;;1080,15;1217,91;1549,71;1379,69;
Trombas;2016;1460,45;1130,48;;2308,41;;1178,23;1634,23;1506,19;1436,84;
Trombas;2017;1494,1;1258,46;;3556,82;;1233,43;1568,66;1512,92;1377,99;
Trombas;2018;1495,64;1027,09;0;3720,83;0;1238,57;1768,7;1530,3;1406,75;
Turvânia;1999;221,21;;;;;;;;;
Turvânia;2000;260,31;;;;;;;;;
Turvânia;2001;284,59;;;;;;;;;
Turvânia;2002;333,76;;;;;;;;;
Turvânia;2003;376,16;;;;;;;;;
Turvânia;2004;337,67;;;;;;;;;
Turvânia;2005;408,28;;;;;;;;;
Turvânia;2006;470,53;;;;;;;;;
Turvânia;2007;529,71;;;;;;;;;
Turvânia;2008;621;;;;;;;;;
Turvânia;2009;768,57;;;;;;;;;
Turvânia;2010;807,76;571,62;;;;550,24;872,18;904,91;713,24;
Turvânia;2011;886,14;655,52;;;;615,73;920,46;1010,83;795,3;
Turvânia;2012;1007,94;744,37;;;;698,91;950,69;1174,01;958,26;
Turvânia;2013;1010,8;858,21;;;1100;750,63;1135,7;1051,99;1059,63;
Turvânia;2014;1177,81;851,24;;;;838,18;1117,33;1378,55;1158,05;
Turvânia;2015;1297,32;864,71;788;;;859,64;1152,65;1542;1283,26;
Turvânia;2016;1510,23;951,56;880;;;965,83;1182,35;1976,51;1367,64;
Turvânia;2017;1557,71;1043,66;;;;948,13;1238,44;1851,98;1475,74;
Turvânia;2018;1557,79;1017,08;0;0;0;1070,71;1418,31;1830,76;1399,21;
Turvelândia;1999;479,41;;;;;;;;;
Turvelândia;2000;503,8;;;;;;;;;
Turvelândia;2001;538,97;;;;;;;;;
Turvelândia;2002;568,77;;;;;;;;;
Turvelândia;2003;654,8;;;;;;;;;
Turvelândia;2004;778,4;;;;;;;;;
Turvelândia;2005;930,77;;;;;;;;;
Turvelândia;2006;1104,99;;;;;;;;;
Turvelândia;2007;926,43;;;;;;;;;
Turvelândia;2008;1002,52;;;;;;;;;
Turvelândia;2009;984,47;;;;;;;;;
Turvelândia;2010;1281,17;2022,67;;;;897,79;579,76;1251,75;1229,35;
Turvelândia;2011;1591,67;1877,12;;;;983,92;653,03;1447,33;1384,45;
Turvelândia;2012;1985,95;2429,4;;2082,47;;919,49;803,16;1598,45;1736,11;
Turvelândia;2013;2205,1;2800,6;;;;1024,32;863,05;1768,51;1951,6;
Turvelândia;2014;2312,73;2882,71;;;;1154,75;917,83;1882;2096,88;
Turvelândia;2015;2290,61;2683,97;;;;1090,62;983,74;1997,51;2117,97;
Turvelândia;2016;2594,72;3276,75;;;;1302,12;1122,25;1819,14;2279,32;
Turvelândia;2017;2552,8;3013,1;;8922,97;;1350;1161,25;2270,78;2286,82;
Turvelândia;2018;2456,36;3219,05;0;2795,4;0;1340,88;3977,97;2020,33;1923,07;
Uirapuru;1999;228,67;;;;;;;;;
Uirapuru;2000;308,44;;;;;;;;;
Uirapuru;2001;350,23;;;;;;;;;
Uirapuru;2002;366,73;;;;;;;;;
Uirapuru;2003;444,38;;;;;;;;;
Uirapuru;2004;465,03;;;;;;;;;
Uirapuru;2005;515,15;;;;;;;;;
Uirapuru;2006;612,52;;;;;;;;;
Uirapuru;2007;661,77;;;;;;;;;
Uirapuru;2008;693,26;;;;;;;;;
Uirapuru;2009;819,52;;;;;;;;;
Uirapuru;2010;1076,83;;;;;599,57;1481,51;1136,51;954,42;
Uirapuru;2011;1156,12;733,8;;;;691,26;1581,95;1208,3;1105,45;
Uirapuru;2012;1207,91;1244;;;;775,09;2248,85;1254,2;1206,92;
Uirapuru;2013;1474,73;1356;;;;1125,98;1886,65;1548,33;1377,68;
Uirapuru;2014;1479,32;1469,72;;;;1066,09;1097,62;1548,29;1410,82;
Uirapuru;2015;1660,69;1853,09;1576;;;1291,61;1461,99;1700,05;1640,86;
Uirapuru;2016;1851,29;1696;1760;;;1049,27;1791,84;1911,06;1824,87;
Uirapuru;2017;1657,08;1754,9;;;;1205,79;1637,16;1640,4;1860;
Uirapuru;2018;1586,04;1657;0;0;0;1193,92;1585,15;1567,79;1733,43;
Uruaçu;1999;323,3;;;;;;;;;
Uruaçu;2000;333,65;;;;;;;;;
Uruaçu;2001;378,12;;;;;;;;;
Uruaçu;2002;419,1;;;;;;;;;
Uruaçu;2003;466,55;;;;;;;;;
Uruaçu;2004;524,89;;;;;;;;;
Uruaçu;2005;580,85;;;;;;;;;
Uruaçu;2006;652,24;;;;;;;;;
Uruaçu;2007;710,98;;;;;;;;;
Uruaçu;2008;830,31;;;;;;;;;
Uruaçu;2009;905,3;;;;;;;;;
Uruaçu;2010;1109,37;891,78;1571,78;4832,93;1624,59;809,17;974,38;1153,01;747,92;
Uruaçu;2011;1056,21;967,21;1529,15;5179,42;1689,27;806,72;1038,31;1238,47;798,25;
Uruaçu;2012;1169,77;986,05;1934,64;6803,68;1582,97;981,13;1137,88;1590,48;910,27;
Uruaçu;2013;1315,21;1180,83;1832,93;8073,28;1217,2;1113,39;1259,67;1774,74;1032,52;
Uruaçu;2014;1484,76;1316,44;1368,83;7163,52;1776,22;1222,49;1382,15;1999,82;1099,02;
Uruaçu;2015;1625,49;1540,39;1794,95;9218,18;1650,03;1350,66;1531,57;2310,07;1248,41;
Uruaçu;2016;1717;1644,13;1535,67;16293,36;1501,23;1458,48;1664,74;2213,4;1312,11;
Uruaçu;2017;1915,98;1819,67;1538,18;10641,79;1985,81;1556,16;1743,38;2558,26;1461,46;
Uruaçu;2018;1976,56;1883,15;1620,35;9786,31;1791,41;1601,16;1786,15;2767,33;1463,99;
Uruana;1999;287,51;;;;;;;;;
Uruana;2000;304,08;;;;;;;;;
Uruana;2001;324,36;;;;;;;;;
Uruana;2002;351,48;;;;;;;;;
Uruana;2003;391,29;;;;;;;;;
Uruana;2004;400,3;;;;;;;;;
Uruana;2005;469,44;;;;;;;;;
Uruana;2006;528,05;;;;;;;;;
Uruana;2007;579,31;;;;;;;;;
Uruana;2008;671,39;;;;;;;;;
Uruana;2009;839,67;;;;;;;;;
Uruana;2010;850,71;667,19;510;;755,48;713,9;990,44;951,62;672,89;
Uruana;2011;942,53;658,11;;;741,26;778,34;1195,56;1088,68;687,74;
Uruana;2012;1067,21;800,47;;;843,57;924,44;1235,5;1252,05;833,78;
Uruana;2013;1252,51;749,06;;;1140,25;1007,54;1600,26;1573,21;952,15;
Uruana;2014;1463,9;891,49;;;1003,78;1084,36;1818,22;2051,16;1004,56;
Uruana;2015;1627,25;881,12;;;1344,13;1099,94;2221,08;2152,96;1133,01;
Uruana;2016;1730,21;1075,58;;;1085,48;1253,59;2046,93;2123,93;1229,88;
Uruana;2017;1772,47;1288,25;;;679,2;1376,83;2077,08;2070,79;1212,17;
Uruana;2018;1833,7;1160,62;0;0;636;1342,81;2339,64;2161,04;1230,5;
Urutaí;1999;392,05;;;;;;;;;
Urutaí;2000;344,23;;;;;;;;;
Urutaí;2001;666,19;;;;;;;;;
Urutaí;2002;768,26;;;;;;;;;
Urutaí;2003;875,21;;;;;;;;;
Urutaí;2004;1010,63;;;;;;;;;
Urutaí;2005;546,29;;;;;;;;;
Urutaí;2006;1385,17;;;;;;;;;
Urutaí;2007;1561,62;;;;;;;;;
Urutaí;2008;1667,87;;;;;;;;;
Urutaí;2009;2041,32;;;;;;;;;
Urutaí;2010;1907,62;907,3;;;1813,29;730,64;4098,83;836,14;796,59;
Urutaí;2011;2029,5;1136,07;;;2334,17;752,41;4388,34;971,71;936,29;
Urutaí;2012;2536,43;1048,99;1244;;;763,75;5589,58;1070,43;1047,91;
Urutaí;2013;3078,84;;1356;;923,43;1124,38;6872,68;1442,33;1146,92;
Urutaí;2014;4574,16;1348,12;724;;953,75;1212,32;10387,46;1521,1;1161,29;
Urutaí;2015;3944,44;1423,31;1050,66;1074,96;;1505;8313,75;1617,51;1305,28;
Urutaí;2016;4597,77;1299,14;1173,33;;;1228,56;10961,46;1954,06;1549,01;
Urutaí;2017;4614,54;1479,32;1249,33;;1630,52;1189,63;11587,95;1991,36;1557,27;
Urutaí;2018;4723,12;1283,66;1187,2;0;0;1315,78;12020,12;2038,22;1583,95;
Valparaíso de Goiás;1999;346,33;;;;;;;;;
Valparaíso de Goiás;2000;372,19;;;;;;;;;
Valparaíso de Goiás;2001;434,4;;;;;;;;;
Valparaíso de Goiás;2002;486,1;;;;;;;;;
Valparaíso de Goiás;2003;547,01;;;;;;;;;
Valparaíso de Goiás;2004;602,83;;;;;;;;;
Valparaíso de Goiás;2005;642,3;;;;;;;;;
Valparaíso de Goiás;2006;791,89;;;;;;;;;
Valparaíso de Goiás;2007;817,83;;;;;;;;;
Valparaíso de Goiás;2008;890,94;;;;;;;;;
Valparaíso de Goiás;2009;952,56;;;;;;;;;
Valparaíso de Goiás;2010;1091,95;802,66;;1269;952,2;1052,52;952,06;1533,07;588,32;
Valparaíso de Goiás;2011;1254,81;988,81;;1464,57;1089,81;1419,38;1005,06;1495,74;671,63;
Valparaíso de Goiás;2012;1404,85;1119,32;;1281,49;1035,94;1502,82;1150,34;1850,27;767,79;
Valparaíso de Goiás;2013;1401,27;1094,99;1037,66;1238,37;1232,04;1177,96;1312,63;2241,83;723,11;
Valparaíso de Goiás;2014;1388,5;1191,38;1442,73;1250,5;1219,65;1290,26;1459,56;1504,3;731,6;
Valparaíso de Goiás;2015;1571,8;1301,42;;1359,93;862,58;1389,94;1496,43;2387,06;852,33;
Valparaíso de Goiás;2016;1889,18;1429,06;;1516,18;1435,05;1475,09;1691,25;3066,41;947,89;
Valparaíso de Goiás;2017;2047,4;1491,26;;1406,51;1921,63;1576,26;1785,49;3145,06;988,1;
Valparaíso de Goiás;2018;2021,1;1532,12;0;1496,99;1585,83;1513,52;1680,9;3494,02;944,08;
Varjão;1999;235,16;;;;;;;;;
Varjão;2000;242,85;;;;;;;;;
Varjão;2001;280,04;;;;;;;;;
Varjão;2002;326,05;;;;;;;;;
Varjão;2003;370,51;;;;;;;;;
Varjão;2004;429,28;;;;;;;;;
Varjão;2005;474,34;;;;;;;;;
Varjão;2006;538,57;;;;;;;;;
Varjão;2007;593,59;;;;;;;;;
Varjão;2008;640,61;;;;;;;;;
Varjão;2009;708,81;;;;;;;;;
Varjão;2010;828,62;621,71;;;;666,37;848,67;913,83;772,58;
Varjão;2011;928,12;750,38;;;;700,19;974;1059,63;845,14;
Varjão;2012;983,44;772,93;;;;963,44;1110,49;1021,86;967,05;
Varjão;2013;1182,95;926,76;;;;1010,53;1155,51;1354,97;1076,62;
Varjão;2014;1147,25;1029,73;;;724;1128,86;1326,55;1202,84;1055,44;
Varjão;2015;1091,01;1027,47;;;936,41;1158,01;1737,02;986,06;1111,17;
Varjão;2016;1531,83;1203,23;973,63;;;1441,74;1971,5;1757,02;1308,28;
Varjão;2017;1665,45;1282,04;1007,06;;;1551,65;1917,8;1794,4;1555,89;
Varjão;2018;1693,2;1016,48;1354,27;0;0;1540,76;2114,57;1912,62;1262,38;
Vianópolis;1999;301,78;;;;;;;;;
Vianópolis;2000;304,72;;;;;;;;;
Vianópolis;2001;337,47;;;;;;;;;
Vianópolis;2002;375,18;;;;;;;;;
Vianópolis;2003;435,62;;;;;;;;;
Vianópolis;2004;469,8;;;;;;;;;
Vianópolis;2005;548,23;;;;;;;;;
Vianópolis;2006;597,42;;;;;;;;;
Vianópolis;2007;631,22;;;;;;;;;
